resume_id,category,character_count,word_count,estimated_layout_type,contains_email,contains_phone,contains_dates,contains_education,contains_experience,contains_skills
18501746,DIGITAL-MEDIA,3082,412,single_column,False,False,True,True,True,True
26341987,DIGITAL-MEDIA,14801,2050,single_column,False,False,True,True,True,True
27419236,DIGITAL-MEDIA,9378,1222,single_column,False,False,True,True,True,True
13328680,DIGITAL-MEDIA,6059,815,single_column,False,False,True,True,True,True
17584743,DIGITAL-MEDIA,5702,722,single_column,False,False,True,True,True,True
14761906,DIGITAL-MEDIA,5099,728,single_column,False,False,True,True,True,True
31162167,DIGITAL-MEDIA,5466,718,single_column,False,False,True,True,True,True
15226699,DIGITAL-MEDIA,5254,701,single_column,False,False,True,True,True,True
25525152,DIGITAL-MEDIA,2718,329,single_column,False,False,True,True,True,True
13343786,DIGITAL-MEDIA,6952,845,single_column,False,False,True,True,True,True
15484097,DIGITAL-MEDIA,7195,945,single_column,False,False,True,True,True,True
25723793,DIGITAL-MEDIA,5328,674,single_column,False,False,True,True,True,True
19444529,DIGITAL-MEDIA,6139,791,single_column,False,False,True,True,True,True
33893326,DIGITAL-MEDIA,7170,887,single_column,False,False,True,True,True,True
18442517,DIGITAL-MEDIA,8509,1079,single_column,False,False,True,True,True,True
40883703,DIGITAL-MEDIA,3765,511,single_column,False,False,True,True,True,True
27981289,DIGITAL-MEDIA,3884,514,single_column,False,False,True,False,True,True
18900722,DIGITAL-MEDIA,6162,756,single_column,False,False,True,True,True,True
28109594,DIGITAL-MEDIA,6420,843,single_column,False,False,True,True,True,True
31929166,DIGITAL-MEDIA,3570,450,single_column,False,False,True,True,True,True
24574164,DIGITAL-MEDIA,11244,1498,single_column,False,False,True,True,True,True
23085604,DIGITAL-MEDIA,24500,3301,single_column,False,False,True,True,True,True
27080812,DIGITAL-MEDIA,6582,854,single_column,False,False,True,True,True,True
14209965,DIGITAL-MEDIA,7602,1013,single_column,True,False,True,True,True,True
20330739,DIGITAL-MEDIA,6644,844,single_column,False,False,True,True,True,True
37739183,DIGITAL-MEDIA,13098,1769,single_column,False,False,True,True,True,True
14771530,DIGITAL-MEDIA,2710,334,single_column,False,False,True,True,True,True
62700506,DIGITAL-MEDIA,7977,1113,single_column,False,False,True,True,True,True
34319869,DIGITAL-MEDIA,5115,634,single_column,False,False,True,True,True,True
30999638,DIGITAL-MEDIA,4387,543,single_column,False,False,True,True,True,True
11677012,DIGITAL-MEDIA,2766,330,single_column,False,False,True,True,True,True
18525641,DIGITAL-MEDIA,5875,816,single_column,False,False,True,True,True,True
91539554,DIGITAL-MEDIA,5040,643,single_column,False,True,True,True,True,True
13503650,DIGITAL-MEDIA,5428,663,single_column,False,False,True,True,True,True
23864858,DIGITAL-MEDIA,5359,691,single_column,False,False,True,True,True,True
24658786,DIGITAL-MEDIA,7538,985,single_column,False,False,True,True,True,True
39166680,DIGITAL-MEDIA,6913,910,single_column,False,False,True,True,True,True
25038571,DIGITAL-MEDIA,5429,739,single_column,False,False,True,True,True,True
33542483,DIGITAL-MEDIA,5282,695,single_column,False,False,True,True,True,True
58915642,DIGITAL-MEDIA,6104,845,single_column,False,False,True,True,True,True
18927233,DIGITAL-MEDIA,2839,343,single_column,False,False,True,True,True,True
16893572,DIGITAL-MEDIA,6768,853,single_column,False,False,True,True,True,True
18488289,DIGITAL-MEDIA,5928,705,single_column,False,False,True,True,True,True
31909493,DIGITAL-MEDIA,8089,1058,single_column,False,False,True,True,True,True
29002596,DIGITAL-MEDIA,8529,1081,single_column,False,False,True,True,True,True
73282756,DIGITAL-MEDIA,9454,1217,single_column,False,False,True,True,True,True
94492380,DIGITAL-MEDIA,5507,783,single_column,False,False,True,True,True,False
18905648,DIGITAL-MEDIA,1888,257,single_column,False,False,True,False,True,True
70196518,DIGITAL-MEDIA,2995,368,single_column,False,False,True,True,True,True
56952849,DIGITAL-MEDIA,8657,1138,single_column,False,False,True,True,True,True
40311088,DIGITAL-MEDIA,5276,683,single_column,False,False,True,True,True,True
19053815,DIGITAL-MEDIA,7646,943,single_column,False,False,True,True,True,True
10005171,DIGITAL-MEDIA,5963,772,single_column,False,False,True,True,True,True
26160200,DIGITAL-MEDIA,6787,826,single_column,False,False,True,True,True,True
59011090,DIGITAL-MEDIA,3082,391,single_column,False,False,True,True,True,True
34583750,DIGITAL-MEDIA,3242,422,single_column,False,False,True,True,True,True
22380187,DIGITAL-MEDIA,2437,298,single_column,False,False,True,True,True,True
24953921,DIGITAL-MEDIA,6463,856,single_column,False,False,True,True,True,True
20490741,DIGITAL-MEDIA,12914,1869,single_column,False,False,True,True,True,True
21125113,DIGITAL-MEDIA,6349,845,single_column,False,False,True,True,True,True
11270462,DIGITAL-MEDIA,5917,861,single_column,False,False,True,True,True,True
90685127,DIGITAL-MEDIA,3244,424,single_column,False,False,True,True,True,True
20628003,DIGITAL-MEDIA,2185,272,single_column,False,False,True,True,True,True
30504149,DIGITAL-MEDIA,4548,580,single_column,False,False,True,True,True,False
25706337,DIGITAL-MEDIA,2711,331,single_column,False,False,True,True,True,True
91318828,DIGITAL-MEDIA,4951,631,single_column,False,False,True,True,True,True
42156237,DIGITAL-MEDIA,3091,379,single_column,False,False,True,True,True,True
80679862,DIGITAL-MEDIA,10000,1285,single_column,False,False,True,True,True,True
16276121,DIGITAL-MEDIA,3709,484,single_column,False,False,True,True,True,True
27921561,DIGITAL-MEDIA,7849,1000,single_column,False,False,True,True,True,True
50219114,DIGITAL-MEDIA,6303,806,single_column,False,False,True,True,True,True
30864828,DIGITAL-MEDIA,5221,636,single_column,False,False,True,True,True,True
17562754,DIGITAL-MEDIA,6450,850,single_column,False,False,True,True,True,True
24679149,DIGITAL-MEDIA,5283,703,single_column,False,False,True,True,True,True
81508860,DIGITAL-MEDIA,7507,972,single_column,False,False,True,True,True,True
28679359,DIGITAL-MEDIA,8970,1146,single_column,False,False,True,True,True,True
14556869,DIGITAL-MEDIA,4884,596,single_column,False,False,True,True,True,True
23810469,DIGITAL-MEDIA,7020,869,single_column,False,False,True,True,True,True
16536141,DIGITAL-MEDIA,7945,987,single_column,False,False,True,True,True,True
12085736,DIGITAL-MEDIA,6479,766,single_column,False,False,True,True,True,True
20210676,DIGITAL-MEDIA,3687,470,single_column,False,False,True,True,True,True
22706174,DIGITAL-MEDIA,5540,695,single_column,False,False,True,True,True,True
18354623,DIGITAL-MEDIA,6674,845,single_column,False,False,True,True,True,True
17432318,DIGITAL-MEDIA,4422,535,single_column,False,False,True,True,True,True
11797122,AUTOMOBILE,7935,1001,single_column,False,False,True,False,True,True
16332293,AUTOMOBILE,1749,213,single_column,False,False,True,True,True,True
28790806,AUTOMOBILE,6974,920,single_column,False,False,True,True,True,True
91515108,AUTOMOBILE,5033,632,single_column,False,False,True,True,True,True
32109048,AUTOMOBILE,5493,693,single_column,False,False,True,True,True,True
11152490,AUTOMOBILE,13903,1763,single_column,False,False,True,True,True,True
99680385,AUTOMOBILE,9725,1286,single_column,False,False,True,True,True,True
15790602,AUTOMOBILE,7045,899,single_column,False,False,True,True,True,True
17510973,AUTOMOBILE,4535,561,single_column,False,False,True,True,True,True
23522150,AUTOMOBILE,5226,651,single_column,False,False,True,True,True,True
11257723,AUTOMOBILE,3593,439,single_column,False,False,True,True,True,True
14455622,AUTOMOBILE,7186,863,single_column,False,False,True,True,True,True
84295343,AUTOMOBILE,2210,278,single_column,False,False,True,True,True,True
78357954,AUTOMOBILE,6056,794,single_column,False,False,True,True,True,True
24703983,AUTOMOBILE,2379,283,single_column,False,False,True,True,True,True
47487091,AUTOMOBILE,6618,840,single_column,False,False,True,True,True,True
23009962,AUTOMOBILE,5500,683,single_column,False,False,True,True,True,True
22732234,AUTOMOBILE,6173,799,single_column,False,False,True,True,True,True
18448085,AUTOMOBILE,3485,462,single_column,False,False,True,True,True,True
11887930,AUTOMOBILE,6651,852,single_column,False,False,True,True,True,True
14508237,AUTOMOBILE,6307,822,single_column,False,False,True,True,True,True
15100547,AUTOMOBILE,5056,661,single_column,False,False,True,True,True,True
97449528,AUTOMOBILE,7274,885,single_column,False,False,True,True,True,True
26341645,AUTOMOBILE,7498,974,single_column,False,False,True,True,True,True
82140102,AUTOMOBILE,7175,929,single_column,False,False,True,True,True,True
17571262,AUTOMOBILE,4952,659,single_column,False,False,True,True,True,True
32069695,AUTOMOBILE,8239,994,single_column,False,False,True,False,True,True
22946204,AUTOMOBILE,5943,738,single_column,False,False,True,True,True,True
63989974,AUTOMOBILE,5430,692,single_column,False,False,True,True,True,True
15484011,AUTOMOBILE,5198,636,single_column,False,False,True,True,True,True
18932512,AUTOMOBILE,5738,767,single_column,False,False,True,True,True,True
15210069,AUTOMOBILE,5038,609,single_column,False,False,True,True,True,True
25047127,AUTOMOBILE,3675,440,single_column,False,False,True,True,True,True
22452756,AUTOMOBILE,5401,804,single_column,False,True,True,True,True,True
24592627,AUTOMOBILE,5140,684,single_column,False,False,True,True,True,True
51508889,AUTOMOBILE,22032,2889,single_column,False,False,True,True,True,True
15180322,CHEF,7687,1046,single_column,False,False,True,True,True,True
24221960,CHEF,3780,506,single_column,False,False,True,True,True,True
24673903,CHEF,1935,240,single_column,False,False,True,False,True,True
19007667,CHEF,1483,189,single_column,False,False,True,False,True,True
30311202,CHEF,6268,827,single_column,False,False,True,True,True,True
11121498,CHEF,6399,854,single_column,False,False,True,True,True,True
32518109,CHEF,2102,286,single_column,False,False,True,True,True,True
26718039,CHEF,1447,193,single_column,False,False,True,False,True,True
23568731,CHEF,8552,1171,single_column,False,False,True,True,True,True
14663897,CHEF,38842,5080,single_column,False,False,True,True,True,True
21904897,CHEF,3004,442,single_column,False,False,True,True,True,True
23591247,CHEF,2319,286,single_column,False,False,True,True,True,True
16594812,CHEF,2017,273,single_column,False,False,True,True,True,True
19831366,CHEF,2156,251,single_column,False,False,True,True,True,True
16804396,CHEF,4977,627,single_column,False,False,False,True,True,True
92122785,CHEF,5651,873,single_column,False,False,True,True,True,True
27831220,CHEF,5351,668,single_column,False,False,True,True,True,True
13411858,CHEF,7656,1099,single_column,False,False,True,True,True,True
25924968,CHEF,6134,849,single_column,False,False,True,True,True,True
34252537,CHEF,9746,1257,single_column,False,False,True,True,True,True
81373857,CHEF,3005,408,single_column,False,False,True,True,True,True
92985983,CHEF,4849,650,single_column,False,False,True,True,True,True
34452806,CHEF,6303,784,single_column,False,False,True,True,True,True
21611637,CHEF,7965,1016,single_column,False,False,True,True,True,True
13095891,CHEF,6847,918,single_column,False,True,True,True,True,True
12717345,CHEF,4934,691,single_column,False,False,True,True,True,True
23841877,CHEF,5730,716,single_column,False,False,True,False,True,True
23032276,CHEF,12404,1650,single_column,False,False,True,True,True,True
32605413,CHEF,6264,803,single_column,False,False,True,True,True,True
65373280,CHEF,14694,1979,single_column,False,False,True,True,True,True
27909372,CHEF,5189,684,single_column,False,False,True,True,True,True
47603843,CHEF,2431,321,single_column,False,False,True,True,True,True
11444536,CHEF,5130,646,single_column,False,False,True,True,True,True
25953797,CHEF,1390,176,single_column,False,False,True,True,True,True
23185829,CHEF,4961,771,single_column,False,False,True,True,True,True
21869994,CHEF,5817,782,single_column,False,False,True,True,True,True
28424982,CHEF,5245,700,single_column,False,False,True,True,True,True
47317494,CHEF,1349,164,single_column,False,False,True,True,True,True
29784524,CHEF,5606,730,single_column,False,False,True,True,True,True
10001727,CHEF,5198,677,single_column,False,False,True,True,True,True
74522938,CHEF,8602,1033,single_column,False,False,True,True,True,True
91591026,CHEF,6310,780,single_column,False,False,True,True,True,True
21511817,CHEF,6266,839,single_column,False,False,True,True,True,True
35468363,CHEF,1130,149,single_column,False,False,True,True,True,False
37231163,CHEF,3527,487,single_column,False,False,True,True,True,True
16924102,CHEF,3642,453,single_column,False,False,True,True,True,True
28092317,CHEF,2282,293,single_column,False,False,True,True,True,True
16855929,CHEF,5630,912,single_column,False,False,True,True,True,True
29211359,CHEF,5921,798,single_column,False,False,True,True,True,True
27820360,CHEF,6421,903,single_column,False,False,True,True,True,True
48580330,CHEF,6100,891,single_column,False,False,True,True,True,True
29072179,CHEF,6446,864,single_column,False,False,True,True,True,True
94047639,CHEF,10608,1429,single_column,False,False,True,True,True,True
21622444,CHEF,5337,906,single_column,False,False,True,True,True,True
33964275,CHEF,11306,1449,single_column,False,False,True,True,True,True
21101152,CHEF,8357,1223,single_column,False,False,True,True,True,True
25128608,CHEF,5547,716,single_column,False,False,True,True,True,True
18825446,CHEF,7887,1030,single_column,False,False,True,True,True,True
61322296,CHEF,6260,911,single_column,False,False,True,True,True,True
20817322,CHEF,5136,713,single_column,False,False,True,True,True,True
29449419,CHEF,5522,716,single_column,False,False,True,True,True,True
20321582,CHEF,6785,844,single_column,False,False,True,True,True,True
19285236,CHEF,6087,804,single_column,False,False,True,True,True,True
13264154,CHEF,6498,877,single_column,False,False,True,True,True,True
47729453,CHEF,5240,701,single_column,False,False,True,True,True,True
51554903,CHEF,6129,868,single_column,False,False,True,True,True,True
14569498,CHEF,3755,461,single_column,False,False,True,True,True,True
22561438,CHEF,2008,271,single_column,False,True,True,True,True,False
12420359,CHEF,5612,781,single_column,False,False,True,True,True,True
16248476,CHEF,2077,257,single_column,False,False,True,True,True,True
10653119,CHEF,8390,1120,single_column,False,False,True,True,True,True
11209758,CHEF,6468,833,single_column,False,False,True,True,True,True
86551046,CHEF,2734,399,single_column,False,False,True,True,True,True
23807940,CHEF,7744,1038,single_column,False,False,True,True,True,True
29775391,CHEF,9794,1222,single_column,False,False,True,True,True,True
53265899,CHEF,6482,869,single_column,False,False,True,True,True,True
38309905,CHEF,5804,742,single_column,False,False,True,True,True,True
29772450,CHEF,3794,512,single_column,False,False,True,True,True,True
21334981,CHEF,6062,779,single_column,False,False,True,True,True,True
10276858,CHEF,5829,757,single_column,False,False,True,True,True,True
10588874,CHEF,6880,911,single_column,False,False,True,True,True,True
35157762,CHEF,5850,731,single_column,True,False,True,True,True,True
91072502,CHEF,5369,732,single_column,False,False,True,True,True,True
13212436,CHEF,7016,950,single_column,False,False,True,True,True,True
15261348,CHEF,5152,627,single_column,False,False,True,True,True,True
27662298,CHEF,6318,793,single_column,False,False,True,True,True,True
16066857,CHEF,6694,867,single_column,False,False,True,True,True,True
30337969,CHEF,6136,743,single_column,False,False,True,True,True,True
10333299,CHEF,5903,711,single_column,False,False,True,True,True,True
28396528,CHEF,8810,1125,single_column,False,False,True,True,True,True
19268120,CHEF,7394,1018,single_column,False,False,True,True,True,True
20691949,CHEF,3254,433,single_column,False,False,True,True,True,True
26189601,CHEF,5316,739,single_column,False,False,True,True,True,True
30826569,CHEF,5886,731,single_column,False,False,True,True,True,True
91268638,CHEF,6623,903,single_column,False,False,True,True,True,True
18036030,CHEF,5359,714,single_column,False,False,True,True,True,True
36366044,CHEF,9066,1242,single_column,False,False,True,True,True,True
23398733,CHEF,1716,192,single_column,False,False,True,True,True,True
29990140,CHEF,6632,862,single_column,False,False,True,True,True,True
30128072,CHEF,2181,274,single_column,False,False,True,True,True,True
28176889,CHEF,3104,405,single_column,False,False,True,True,True,True
10889157,CHEF,7100,1158,single_column,False,False,True,True,True,True
19951766,CHEF,5654,764,single_column,False,False,True,True,True,True
57262959,CHEF,5516,661,single_column,False,False,True,True,True,True
20033302,CHEF,5838,736,single_column,False,False,True,True,True,True
24709432,CHEF,5125,650,single_column,False,True,True,True,True,True
62555739,CHEF,7298,967,single_column,False,False,True,True,True,True
31547476,CHEF,5536,688,single_column,False,False,True,True,True,True
18480859,CHEF,5884,793,single_column,False,False,True,True,True,True
12254068,CHEF,6777,896,single_column,False,False,True,True,True,True
11432686,CHEF,10901,1417,single_column,False,False,True,True,True,True
25452321,CHEF,7618,1113,single_column,False,True,True,True,True,True
28230807,CHEF,6872,931,single_column,False,False,True,True,True,True
15354126,CHEF,5091,696,single_column,False,False,True,True,True,True
12155206,CHEF,5327,648,single_column,False,False,True,True,True,True
27298953,CHEF,7137,869,single_column,False,False,True,True,True,True
68338341,CHEF,5521,769,single_column,False,False,True,True,True,True
22349169,CHEF,5274,675,single_column,False,False,True,True,True,True
11877150,FINANCE,3547,464,single_column,False,False,True,True,True,True
86549455,FINANCE,3096,373,single_column,False,False,True,True,True,True
26530575,FINANCE,10236,1203,single_column,False,False,True,True,True,True
23955183,FINANCE,5886,744,single_column,False,False,True,True,True,True
24854026,FINANCE,3565,432,single_column,False,False,True,True,True,True
48285304,FINANCE,4260,531,single_column,False,False,True,True,True,True
14722634,FINANCE,7276,968,single_column,False,False,True,True,True,True
27789372,FINANCE,2076,256,single_column,False,False,True,True,True,True
26767199,FINANCE,5779,741,single_column,False,False,True,True,True,True
15891494,FINANCE,7066,869,single_column,False,False,True,True,True,True
78229715,FINANCE,6521,805,single_column,False,False,True,True,True,True
22720697,FINANCE,5444,718,single_column,False,False,True,True,True,True
70541112,FINANCE,8546,1083,single_column,False,False,True,True,True,True
20705888,FINANCE,5721,720,single_column,False,False,True,True,True,True
28522529,FINANCE,5845,758,single_column,False,False,True,True,True,True
19147603,FINANCE,5196,650,single_column,False,False,True,True,True,True
11490673,FINANCE,5170,627,single_column,False,False,True,True,True,True
84356308,FINANCE,10154,1281,single_column,False,False,True,True,True,True
91564103,FINANCE,6144,750,single_column,False,False,True,True,True,True
22622351,FINANCE,5602,723,single_column,False,False,True,True,True,True
61634281,FINANCE,4349,550,single_column,False,False,True,True,True,True
24530382,FINANCE,7685,957,single_column,False,False,True,True,True,True
27018361,FINANCE,5727,829,single_column,False,False,True,True,True,True
92524964,FINANCE,5776,772,single_column,False,False,True,True,True,True
19405513,FINANCE,5114,661,single_column,False,False,True,True,True,True
17775916,FINANCE,6699,903,single_column,False,True,True,True,True,True
18975686,FINANCE,5976,771,single_column,False,False,True,True,True,True
28758002,FINANCE,5948,717,single_column,False,False,True,True,True,True
59938965,FINANCE,2707,334,single_column,False,False,True,True,True,True
28396458,FINANCE,8645,1110,single_column,False,False,True,True,True,True
27914096,FINANCE,5743,751,single_column,False,False,True,True,True,True
57088974,FINANCE,5545,689,single_column,False,False,True,True,True,True
26231609,FINANCE,5639,714,single_column,False,False,True,True,True,True
20836112,FINANCE,3696,477,single_column,False,False,True,True,True,True
28398216,FINANCE,5196,650,single_column,False,False,True,True,True,True
26961846,FINANCE,6705,1009,single_column,False,False,True,True,True,True
37931076,FINANCE,3221,400,single_column,False,False,True,True,True,True
16426777,FINANCE,8381,1093,single_column,False,False,True,True,True,True
26750846,FINANCE,5400,672,single_column,False,False,True,True,True,True
28623782,FINANCE,8151,1026,single_column,False,False,True,True,True,True
81677620,FINANCE,9741,1255,single_column,False,False,True,True,True,True
14413148,FINANCE,6226,798,single_column,False,False,True,True,True,True
76454959,FINANCE,5722,764,single_column,False,False,True,True,True,True
11441764,FINANCE,6192,795,single_column,False,False,True,True,True,True
24411323,FINANCE,3276,407,single_column,False,False,True,True,True,True
33685988,FINANCE,5048,684,single_column,False,False,True,True,True,True
62850928,FINANCE,5512,717,single_column,False,False,True,True,True,True
34250007,FINANCE,5677,755,single_column,False,False,True,True,True,True
74849878,FINANCE,2442,280,single_column,False,False,True,True,True,True
25497147,FINANCE,5413,637,single_column,False,False,True,True,True,True
31948488,FINANCE,5216,622,single_column,False,False,True,True,True,True
18640927,FINANCE,7302,1015,single_column,False,False,True,True,True,True
77638654,FINANCE,5635,691,single_column,False,False,True,True,True,True
38441665,FINANCE,5357,648,single_column,False,False,True,True,True,True
18072085,FINANCE,6762,902,single_column,False,True,True,True,True,True
14408510,FINANCE,5049,625,single_column,False,False,True,True,True,True
12858898,FINANCE,5705,702,single_column,False,False,True,True,True,True
24670867,FINANCE,9468,1211,single_column,False,False,True,True,True,True
29648950,FINANCE,5254,764,single_column,False,False,True,True,True,True
27330027,FINANCE,5165,636,single_column,False,False,True,True,True,True
17880988,FINANCE,7793,993,single_column,False,False,True,True,True,True
15011085,FINANCE,20698,2667,single_column,False,False,True,True,True,True
20977412,FINANCE,7601,951,single_column,False,False,True,True,True,True
26013403,FINANCE,5859,742,single_column,False,False,True,True,True,True
84373843,FINANCE,5631,867,single_column,False,False,True,True,True,True
21912637,FINANCE,5891,723,single_column,False,False,True,True,True,True
14181049,FINANCE,9293,1274,single_column,False,False,True,True,True,True
29998869,FINANCE,7174,974,single_column,False,False,True,True,True,True
18024825,FINANCE,5480,734,single_column,False,True,True,True,True,True
28973180,FINANCE,9036,1246,single_column,False,False,True,True,True,True
23573064,FINANCE,5919,758,single_column,False,False,True,True,True,True
10549585,FINANCE,6037,737,single_column,False,False,True,True,True,True
23354541,FINANCE,2521,287,single_column,False,False,True,True,True,True
29494962,FINANCE,5441,698,single_column,False,False,True,True,True,True
81217013,FINANCE,8641,1210,single_column,False,False,True,True,True,True
39675895,FINANCE,5499,724,single_column,False,False,True,True,True,True
12071138,FINANCE,10878,1382,single_column,False,False,True,True,True,True
25330083,FINANCE,5492,694,single_column,False,False,True,True,True,True
69487178,FINANCE,5005,620,single_column,False,False,True,True,True,True
86595128,FINANCE,5125,681,single_column,False,False,True,True,True,True
74512244,FINANCE,5675,693,single_column,False,False,True,True,True,True
25678238,FINANCE,7325,916,single_column,False,True,True,True,True,True
38907798,FINANCE,5468,689,single_column,False,False,True,True,True,True
58165257,FINANCE,5909,751,single_column,False,False,True,True,True,True
93653247,FINANCE,7275,914,single_column,False,False,True,True,True,True
29612672,FINANCE,5875,822,single_column,False,False,True,True,True,True
66741193,FINANCE,7461,963,single_column,False,False,True,True,True,True
24553863,FINANCE,6110,845,single_column,False,False,True,True,True,True
16449850,FINANCE,5189,683,single_column,False,False,True,True,True,True
47410104,FINANCE,5143,645,single_column,False,False,True,True,True,True
38225199,FINANCE,6295,820,single_column,False,False,True,True,True,True
14106638,FINANCE,8628,1099,single_column,False,False,True,True,True,True
19243556,FINANCE,5781,727,single_column,False,False,True,True,True,True
20880935,FINANCE,5562,724,single_column,False,False,True,True,True,True
95519832,FINANCE,3035,401,single_column,False,False,True,True,True,True
39295103,FINANCE,6219,647,single_column,False,False,True,True,True,True
25101183,FINANCE,7764,951,single_column,False,False,True,True,True,True
88038965,FINANCE,6208,807,single_column,False,False,True,True,True,True
17392859,FINANCE,6805,866,single_column,False,False,True,True,True,True
20969845,FINANCE,4158,533,single_column,False,False,True,True,True,True
20275356,FINANCE,5054,701,single_column,False,False,True,True,True,True
59818742,FINANCE,6775,936,single_column,True,False,True,True,True,True
72136463,FINANCE,8232,989,single_column,False,False,True,True,True,True
98513424,FINANCE,7338,981,single_column,False,False,True,True,True,True
15717923,FINANCE,5570,774,single_column,False,False,True,True,True,True
24833063,FINANCE,11123,1440,single_column,False,False,True,True,True,True
15792052,FINANCE,5558,714,single_column,False,False,True,True,True,True
59450123,FINANCE,6722,955,single_column,False,False,True,True,True,True
24611721,FINANCE,5097,634,single_column,False,False,True,True,True,True
15224503,FINANCE,5851,768,single_column,False,False,True,True,True,True
27409087,FINANCE,10227,1297,single_column,False,False,True,True,True,True
20918464,FINANCE,7193,855,single_column,False,True,True,True,True,True
19540089,FINANCE,8599,1136,single_column,False,False,True,True,True,True
28724469,FINANCE,7286,934,single_column,False,False,True,True,True,True
18636651,FINANCE,7196,908,single_column,False,False,True,True,True,True
59777056,FINANCE,5272,634,single_column,False,False,True,True,True,True
22492537,FINANCE,6209,745,single_column,False,False,True,True,True,True
24967652,FINANCE,9511,1240,single_column,False,False,True,True,True,True
24533931,APPAREL,1970,250,single_column,False,False,True,True,True,True
21807211,APPAREL,6304,793,single_column,False,False,True,True,True,True
71767359,APPAREL,9176,1289,single_column,False,False,True,True,True,True
27694040,APPAREL,2250,265,single_column,False,False,True,True,True,True
15535408,APPAREL,5533,674,single_column,False,False,True,True,True,True
13386301,APPAREL,6825,920,single_column,False,False,True,True,True,True
27091280,APPAREL,8073,1225,single_column,False,False,True,True,True,True
14413257,APPAREL,6706,788,single_column,False,True,True,True,True,True
11677077,APPAREL,8022,1110,single_column,False,False,True,True,True,True
29521434,APPAREL,2323,283,single_column,False,False,True,True,True,True
50324968,APPAREL,2947,402,single_column,False,False,True,True,True,True
13764840,APPAREL,2377,291,single_column,False,False,True,True,True,True
19070271,APPAREL,6552,813,single_column,False,False,True,True,True,True
56151548,APPAREL,5008,654,single_column,False,False,True,True,True,True
16391949,APPAREL,5322,675,single_column,False,False,True,True,True,True
13418452,APPAREL,7801,992,single_column,False,False,True,True,True,True
27099856,APPAREL,7117,979,single_column,False,False,True,True,True,True
26046878,APPAREL,4930,647,single_column,False,False,True,True,True,True
35121930,APPAREL,5659,784,single_column,False,False,True,True,True,True
10182582,APPAREL,2499,302,single_column,False,False,True,True,True,True
12669075,APPAREL,5051,620,single_column,False,False,True,True,True,True
16915389,APPAREL,2596,332,single_column,False,False,True,True,True,False
12668625,APPAREL,5551,826,single_column,False,False,True,True,True,True
14698557,APPAREL,5135,669,single_column,False,False,True,True,True,True
27549075,APPAREL,5282,639,single_column,False,False,True,True,True,True
31225895,APPAREL,5168,703,single_column,False,False,True,True,True,True
15479281,APPAREL,5160,687,single_column,False,False,True,True,True,True
26691587,APPAREL,5643,737,single_column,False,False,True,True,True,True
11232471,APPAREL,2165,286,single_column,False,False,True,True,True,True
21007083,APPAREL,2213,250,single_column,False,False,True,True,True,True
20905088,APPAREL,7919,1051,single_column,False,False,True,True,True,True
16723524,APPAREL,6261,832,single_column,False,False,True,True,True,True
14937492,APPAREL,6810,918,single_column,False,False,True,True,True,True
72807293,APPAREL,5374,683,single_column,False,False,True,True,True,True
30344127,APPAREL,6933,950,single_column,False,False,True,True,True,True
23719943,APPAREL,5572,729,single_column,False,False,True,True,True,True
58208591,APPAREL,12984,1596,single_column,False,False,True,True,True,True
15154822,APPAREL,5349,692,single_column,False,False,True,True,True,True
46514339,APPAREL,5923,752,single_column,False,False,True,True,True,True
11409460,APPAREL,3263,397,single_column,False,False,True,True,True,True
99806115,APPAREL,6489,847,single_column,False,False,True,True,True,True
29640922,APPAREL,7540,986,single_column,False,False,True,True,True,True
12860543,APPAREL,6567,859,single_column,False,False,True,True,True,True
29764492,APPAREL,11733,1515,single_column,False,False,True,True,True,True
91533580,APPAREL,5206,683,single_column,False,False,True,True,True,True
13807808,APPAREL,2652,345,single_column,False,False,True,True,True,True
16605640,APPAREL,6504,813,single_column,True,True,True,True,True,True
17714174,APPAREL,13114,1735,single_column,False,False,True,True,True,True
28998957,APPAREL,6594,846,single_column,False,False,True,True,True,True
71499299,APPAREL,4999,651,single_column,False,False,True,True,True,True
30430249,APPAREL,6371,832,single_column,False,False,True,True,True,True
10876132,APPAREL,5838,756,single_column,False,False,True,True,True,True
18509268,APPAREL,5090,663,single_column,False,False,True,True,True,True
35571205,APPAREL,9262,1091,single_column,False,False,True,True,True,True
23190306,APPAREL,5073,651,single_column,False,False,True,True,True,True
29028935,APPAREL,6938,869,single_column,False,False,True,True,True,True
12059610,APPAREL,6843,921,single_column,True,True,True,True,True,True
26829561,APPAREL,3639,433,single_column,False,False,True,True,True,True
78273826,APPAREL,8229,1110,single_column,False,False,True,True,True,True
27176039,APPAREL,6043,755,single_column,False,False,True,True,True,True
22249155,APPAREL,5320,650,single_column,False,False,True,True,True,True
25142074,APPAREL,3266,424,single_column,False,False,True,True,True,True
19402977,APPAREL,2824,362,single_column,False,False,True,True,True,True
13858219,APPAREL,2209,286,single_column,False,False,True,True,True,True
15746146,APPAREL,7897,1031,single_column,False,False,True,True,True,True
17659053,APPAREL,7291,921,single_column,False,False,True,True,True,True
26586477,APPAREL,5241,685,single_column,False,False,True,True,True,True
37750854,APPAREL,6160,797,single_column,False,False,True,True,True,True
33665485,APPAREL,5278,665,single_column,False,False,True,True,True,True
26098594,APPAREL,5819,758,single_column,False,False,True,True,True,True
91026230,APPAREL,6310,809,single_column,False,False,True,True,True,True
